"gene","CLIC_score"
"Ccnyl1",0.293124216282553
"Fzd5",0.648826792424493
"Plekhm3",0.507325611909868
"Akr1cl",0.929959903717428
"Cryge",0.775164228830955
"Crygd",0.434684462990129
"Crygc",0.171338393396225
"Crygb",0.161963479290568
"Cryga",-0.102926864217256
"D630023F18Rik",0.516931718025263
"Idh1",0.747958196810989
"Pikfyve",0.111962331060503
"Pth2r",0.20398977055862
"Crygf",-0.031282782206838
"Map2",0.853942984339343
"Unc80",0.837387665605934
"Rpe",0.100478469208647
"Kansl1l",0.331529753821171
"Acadl",0.869733705913074
"Myl1",0.771690742626171
"Lancl1",-0.277957592302713
"Cps1",0.87549286807268
"Erbb4",0.659977309372396
"Ikzf2",0.852587488775757
"Spag16",0.682946705232704
"Vwc2l",0.779121874795585
"Bard1",0.34690813749749
"Abca12",0.200889741499979
"Atic",0.206390059865813
"Fn1",0.787453106942431
"Apol7d",0.14797114591424
"Gm8883",0.136429649110524
"4933417E11Rik",-0.0549648109781114
"Gm4319",0.204640236946367
"Mreg",0.880350838276806
"Pecr",0.154849308593912
"Tmem169",0.702289869447557
"Xrcc5",0.440232843618502
"Smarcal1",0.400354607864553
"Ankar",0.112932803755078
"Rpl37a",-0.561384820377314
"Igfbp2",0.612514066592859
"Igfbp5",0.391309048379501
"1700027A15Rik",0.554527133135542
"Tnp1",0.541818167344875
"Pinc",0.193352978981495
"D530049I02Rik",-0.0178692981112718
"6030407O03Rik",0.504091645375898
"Tns1",0.556366138514382
"Rufy4",0.729693587507305
"Cxcr2",0.151786345513235
"Cxcr1",0.101973219908741
"Arpc2",0.637395925130103
"Gpbar1",0.121136862924855
"Aamp",0.0586850327979819
"Gm28364",-0.126935403877532
"Pnkd",-0.000974633261513097
"Tmbim1",0.718404934826252
"Catip",0.360905915040105
"Slc11a1",0.575407521975121
"Ctdsp1",0.874284870550797
"Vil1",0.0585414760807043
"Usp37",0.188815898190318
"Cnot9",-0.0218845662585431
"Plcd4",0.834147399028179
"Zfp142",0.376729295704513
"Bcs1l",0.162165572203476
"Rnf25",-0.272969362796148
"Stk36",0.183363833682019
"Ttll4",0.154373142252452
"Cyp27a1",0.930528361864819
"Prkag3",0.878642384770015
"Wnt6",0.500634618239606
"Wnt10a",0.733070322106694
"Gm16582",0.845035736496763
"Cdk5r2",0.788307562888257
"Fev",0.573600210352412
"Cryba2",0.628072741602208
"Cfap65",0.283445070669556
"Ihh",0.337925570170059
"Nhej1",0.431451475870754
"Slc23a3",0.198272022099294
"Cnppd1",0.372459901125238
"Retreg2",-0.128620775088037
"Zfand2b",-0.0502805123502026
"Abcb6",0.199663506535767
"Atg9a",-0.157769757331034
"Ankzf1",-0.0633061733717333
"Glb1l",0.117414765116393
"Stk16",0.488457909426013
"Tuba4a",0.559185473849374
"A630095N17Rik",0.237620443170206
"Dnajb2",0.589410821230331
"Ptprn",0.905761029018853
"Resp18",0.707269042762442
"Dnpep",-0.494095599999446
"Des",0.59871030266222
"Gm15179",0.840307065720503
"Speg",0.933347010245956
"Gmppa",0.457039372718805
"Asic4",0.460166146503298
"Chpf",0.410345208056465
"Obsl1",0.831078949856495
"Tmem198",0.371559300628376
"Inha",0.549074785241365
"Stk11ip",0.110996896088028
"Slc4a3",0.777599808947892
"Gm17751",0.575268663973702
"Epha4",0.909885138556735
"Pax3",0.753616335607608
"Sgpp2",0.71566096359325
"Farsb",0.151645701862471
"Mogat1",0.230552872129936
"Acsl3",0.479902349957855
"Utp14b",0.676713156713187
"Gm29536",0.116556894072396
"Kcne4",0.560658524386431
"Scg2",0.414426142231504
"Ap1s3",0.744192315866514
"Wdfy1",0.604331137987511
"Mrpl44",0.0922898892266985
"Serpine2",0.864810955711357
"Fam124b",0.817449969515343
"Cul3",0.112811220247192
"1700016L21Rik",0.528573369144262
"Dock10",0.768962127364138
"Nyap2",0.940544587626326
"Irs1",0.65201531750508
"Rhbdd1",-0.357973419417868
"Col4a4",0.863914042889303
"Col4a3",0.809847722973214
"Mff",0.257926069853164
"Tm4sf20",-0.147112327874983
"Agfg1",0.429420522820501
"Slc19a3",0.651488856029652
"Krtap28-13",0.036812897099756
"Ccl20",0.0933268165036768
"Daw1",0.121428940307368
"Sphkap",0.745613157272243
"Pid1",0.86558382514714
"Dner",0.894302417139648
"Trip12",-0.292494836892976
"Fbxo36",-0.0811809939706034
"Slc16a14",0.74899919622051
"C130026I21Rik",0.00304673692689006
"A530032D15Rik",-0.0384900685771292
"A530040E14Rik",0.0792917998823943
"Sp110",0.743076314191976
"Sp140",0.656456702932723
"Sp100",0.900721672701912
"A630001G21Rik",0.840018423527551
"9930111H07Rik",0.600017061960402
"Cab39",0.637531187283864
"Itm2c",0.653263500327702
"4933407L21Rik",0.61178170216038
"Gpr55",0.518550363208084
"Spata3",0.60253807426461
"2810459M11Rik",0.795281549673248
"Psmd1",-0.102934592872612
"Htr2b",0.40756101470083
"Armc9",0.823274535392838
"B3gnt7",0.63211396194968
"Gm28626",0.560127620641956
"Ncl",0.27666530023517
"C130036L24Rik",0.287376253645908
"Nmur1",0.0305553183026002
"Tex44",-0.25967342817398
"Ptma",0.335370937484946
"Pde6d",-0.089514121543925
"Cops7b",0.182815267150596
"Nppc",0.650872405029727
"Dis3l2",0.510966344447598
"Alppl2",0.104148038392305
"Alpi",-0.0328671076974593
"Akp3",-0.0050780191048903
"Ecel1",0.411864193455414
"Prss56",0.213111994844472
"Chrnd",0.271164178265196
"Chrng",0.277686693452501
"Eif4e2",0.544521394944176
"Efhd1",0.887322248489826
"Gigyf2",0.414552192772307
"Kcnj13",0.244379262477586
"Snorc",0.65523829327587
"Ngef",0.871687281445593
"Neu2",0.794381464521554
"Inpp5d",0.788294320439538
"Atg16l1",0.400926077694233
"Sag",0.26849273265003
"Dgkd",0.737010626268938
"Gm19582",0.108265019395615
"Usp40",0.257860017268731
"Ugt1a10",0.73904193200595
